#Offer	Title	City	URL	Price	PricePerM2	Area	#Rooms	Description
22	Sprzedam mieszkanie z balkonem w centrum Chorzowa	Chorzów	https://www.olx.pl/d/oferta/sprzedam-mieszkanie-z-balkonem-w-centrum-chorzowa-CID3-IDJruTz.html#3a3751d264;promoted	196700.0	3500.0	56.2	3	OpisSprzedam mieszkanie 56,2 mkw w kamienicy przy ul. Chrobrego 20. Mieszkanie złożone z  trzech pokoi, kuchni i łazienki - możliwość własnej aranżacji. Mieszkanie z balkonem! Położone na 1 piętrze. Mieszkanie w stanie do remontu. Kamienica po generalnym remoncie: - wymienione instalacje wodne i kanalizacyjne - elewacja oraz dach w trakcie remontu - klatki schodowe po remoncie - wyremontowane klimatyczne podwórko - nowe instalacje elektryczne w kamienicy - monitoring - nowa instalacja teletechniczna (domofon, telewizja, internet)  Do mieszkania przynależy piwnica Czysta księga wieczysta, udział w gruncie  BEZ POŚREDNIKÓW, BEZ PROWIZJI Kamienica należy do jednego właściciela - posiadamy więcej mieszkań i kawalerek w tej nieruchomości.  Za tydzień ściągamy rusztowanie z elewacji  W Kamienicy Mural zdjęcie w ogłoszeniu !! Przyjdź zobacz !!
23	Mieszkanie 60m2, 3 pokoje, Chorzów, Księcia Opolskiego 5!	Chorzów	https://www.olx.pl/d/oferta/mieszkanie-60m2-3-pokoje-chorzow-ksiecia-opolskiego-5-CID3-IDLNPHV.html#3a3751d264	308900.0	5148.33	60.0	3	OpisNa sprzedaż mieszkanie z 3 niezależnymi pokojami o powierzchni 60m2 zlokalizowane na drugim piętrze wysokiego bloku w Chorzowie przy ul. Księcia Opolskiego 5.  W skład mieszkania wchodzą: - Salon  - Sypialnia nr 1 - Sypialnia nr 2  - Kuchnia - Łazienka z WC - Przedpokój  - Balkon - Piwnica oraz komórka lokatorska przynależne do mieszkania!  Świetna lokalizacja: w pobliżu liczne przystanki komunikacji miejskiej, szkoła, przedszkole, sklepy. Łatwy dojazd do centrum  Chorzowa oraz Katowic, A4 w kierunku Wrocławia\\Krakowa oraz DTŚ.  KOSZTY: - Cena: 308 900 zł - Prowizja dla biura nieruchomości  Atuty: - mieszkanie do własnej aranżacji! - ogrzewanie z sieci miejskiej, - instalacje po wymianie, - budynek po niedawnej termomodernizacji, na dole domofon, - świetna lokalizacja, - balkon, - komórka lokatorska oraz piwnica, - dużo miejsc parkingowych pod blokiem (parking ze szlabanem, tylko dla mieszkańców)  MIESZKANIE DOSTĘPNE OD ZARAZ  Polecam i zapraszam do oglądania.  Kontakt: Maciej 53*****88  Powyższa oferta nie stanowi oferty handlowej w rozumieniu art. 66 § 1 kodeksu cywilnego oraz innych właściwych przepisów prawnych. Dokładamy wszelkich starań, aby informacje dotyczące oferowanych nieruchomości były możliwie dokładne, kompletne i aktualne.
24	Mieszkanie z 2 balkonami, garderobą i klimatyzacją	Chorzów	https://www.olx.pl/d/oferta/mieszkanie-z-2-balkonami-garderoba-i-klimatyzacja-CID3-IDJ6Ddl.html#3a3751d264	229000.0	4240.74	54.0	3	OpisOFERTA BEZPOŚREDNIO OD WŁAŚCICIELA  Sprzedam mieszkanie znajdujące się w Chorzowie przy ul.Bończyka.  Mieszkanie jest jasne, ustawne, dobrze wygłuszone i ciepłe.  Ma 54 m2 i posiada centralne ogrzewanie i ciepłą wodę z sieci miejskiej. Mieszkanie posiada klimatyzację założoną w 2019 r umiejscowioną w przedpokoju co umożliwia schłodzenie całego mieszkania.  W mieszkaniu jest zainstalowany darmowy, szybki internet (brak jakichkolwiek opłat) Mieszkanie jest w dobrym stanie technicznym i nadaje się do wprowadzenia.  Do mieszkania przynależy piwnica ok 8 m2 (nie wchodząca w metraż mieszkania) ze stalowymi drzwiami. Na klatce schodowej znajduje się wózkownia oraz rowerownia zamykane na klucz.  Mieszkanie składa się z: -dużego jasnego salonu z wyjściem na balkon oraz ścianą z kamienia -sypialni (duża szafa z czarnym szkłem) -kuchni (meble kuchenne + kuchenka z piekarnikiem) -jadalni z możliwością przerobienia na pokój (duża szafa w zabudowie, sofka, stolik) -łazienki z wc i oknami (wanna, zabudowa łazienkowa, roleta antywłamaniowa) -garderoby (półki i drążki) -wiatrołapu (zabudowa przedpokoju) -przedpokój (klimatyzacja i szafa rogowa) -dużego balkon ze sztuczną trawą   Na wyposażeniu mieszkania zostają wyżej wymienione elementy. Nie zostają meble balkonowe oraz fotel wiszący.  Każdy z pokoi posiada duże okna PCV i jest nieprzechodni a sercem mieszkania jest przedpokój otwarty na wszystkie pomieszczenia.  Opłata za czynsz wynosi 350 zł w tym m.in. fundusz remontowy, opłaty administracyjne, sprzątanie klatki schodowej, opłata dozorcy.  Przed budynkiem znajduje się parking i miejsca postojowe.  Mieszkanie znajduję się w świetnej lokalizacji.  Z okien widać plac zabaw, boisko do piłki nożnej oraz koszykówki. W pobliżu działki oraz tereny zielone jak również Biedronka, Lewiatan, szkoła, przedszkole, weterynarz, kościół i apteka. 3 min od domu znajduje się przystanek tramwajowy oraz autobusowy.   Łatwy dojazd do miast sąsiednich: -Katowice 5 min -Bytom 1 min -Świętochłowice 1 min
25	Chorzów ul. Szybowa, blisko centrum - mieszkanie na sprzedaż	Chorzów	https://www.olx.pl/d/oferta/chorzow-ul-szybowa-blisko-centrum-mieszkanie-na-sprzedaz-CID3-IDLJid2.html#3a3751d264	199000.0	3790.48	52.5	3	Opisrezerwacja, Chorzów, blisko centrum. Mieszkanie o pow. 52,50m2, z balkonem, położone na ostatnim piętrze w czteropiętrowym bloku. Lokal do odnowienia, umeblowanie do uzgodnienia. Okna PCV (jedno drewniane stare). Ogrzewanie co miejskie, ciepła woda: piecyk gazowy. Na powierzchnię mieszkania składają się: trzy niezależne pokoje, oddzielna\\widna kuchnia, łazienka z wc i przedpokój. W pokojach ściany malowane, podłogi pokryte panelami. W kuchni i w łazience ściany w kafelkach, na podłogach: terakota. W przedpokoju na ścianach i podłodze panele. Cicha i spokojna okolica, blisko do samego centrum miasta, niedaleko Amelongu. W pobliżu szkoły, przedszkola. W zasięgu ręki kompletna infrastruktura usługowa i handlowa. Czynsz w wysokości ok. 500zł.\\m-c (w tym fundusz remontowy, ogrzewanie, woda, wywóz śmieci). GORĄCO POLECAMY! AGENT PROWADZĄCY - JAN SUSZCZYK Tel. 50*******68. Sprawdź nasze pozostałe oferty i usługi lub zgłoś własną ofertę sprzedaży\\wynajmu na WWW.AGENCJA-DOMENA.PL telefon 0 50*******76; 032\\24-15-279. Licencja zawodowa nr 5642. Zamieszczone na naszych stronach oferty nie stanowią ofert w rozumieniu art. 66 KC i następnych, są jedynie zaproszeniem do rokowań zgodnie z art. 71 Kodeksu Cywilnego.
26	Sprzedam mieszkanie M4, 1 piętro, Chorzów-46,4m2+loggia 2m2	Chorzów	https://www.olx.pl/d/oferta/sprzedam-mieszkanie-m4-1-pietro-chorzow-46-4m2-loggia-2m2-CID3-IDKgTlw.html#3a3751d264	185000.0	3987.07	46.4	3	OpisSprzedam 3 pokojowe mieszkanie w Chorzowie, na 1 piętrze, o powierzchni użytkowej 46,4 m2 + loggia 2 m2.  Budynek jest ocieplony, a wejście główne, klatka schodowa i piwnica - świeżo wyremontowane (2021). Wymienione okna. Parking przed i za blokiem. Miejsce na wózki dziecięce na parterze.  POWIERZCHNIA 46,4 m2:   pokój nr 1   - 13 m2 + loggia 2 m2    pokój nr 2   - 12,9 m2     pokój nr 3   - 7,6 m2     kuchnia   - 5 m2    łazienka z WC - 3,5 m2   przedpokój     - 4,4 m2   duża komórka lokatorska  Typ budynku: blok 4 piętrowy Rok budowy budynku: 1974 r.  Miasto: Chorzów (41-500), woj. śląskie Ulica: Ks. Antoniego Stabika  MEDIA:  CO z sieci miejskiej c.w.u. indywidualna gaz - jest prąd - jest  W POBLIŻU:  60 m  sklep spożywczy  70 m  przystanek tramwajowy 100 m  przystanek autobusowy  SZYBKI DOJAZD:   3 km do Bytomia (5 min)   6 km do Katowic (10 min)   4,5 km do Siemianowic Śląskich (7 min)  OKOLICA:   tylko 3 km do Parku Śląskiego w Chorzowie i Stadionu Śląskiego   tylko 5 km do ZOO, parku rozrywki - Legendii i Planetarium Śląskiego  SPRZEDAŻ BEZ POŚREDNIKÓW!!!
27	REZERWACJA! Chorzów Klimzowiec, os. Różanka - trzypokojowe mieszkanie	Chorzów	https://www.olx.pl/d/oferta/rezerwacja-chorzow-klimzowiec-os-rozanka-trzypokojowe-mieszkanie-CID3-IDKNvbD.html#3a3751d264	265000.0	5875.83	45.1	3	OpisREZERWACJA!  Zapraszam Cię do zapoznania się z ofertą mieszkania położonego w Chorzowie na osiedlu Różanka, tuż przy Parku Róż. Z bardzo dogodnym dojazdem do Katowic i ościennych miast. Mieszkanie bardzo słoneczne, po termomodernizacji, w pobliżu dyskonty, siłownia, szkoły i przedszkola.  Podstawowe informacje:  - pow. 45,10m2 - IIp.\\IV p. bloku, po termomodernizacji - ilość pokoi: 3 - widna kuchnia - łazienka z WC (po kapitalnym remoncie) - przedpokój - balkon - opłaty w czynszu ok. 560zł z zaliczkami, na 4 osoby  Media:  - CO miejskie - ciepła woda bieżąca obecnie z bojlera elektrycznego (możliwość przywrócenia piecyka gazowego - woda i kanalizacja - TV kablowa  Stan techniczny:  - okna PCV, wychodzące na pn-wsch oraz płd-zach - ściany w gładzi, malowane - na podłogach panele oraz terakota - łazienka z WC w glazurze, z kabina prysznicową  Cena sprzedaży 265 000,-zł - ostateczna cena
28	Ładne słoneczne3 pokojowe  mieszkanie w centrum	Chorzów	https://www.olx.pl/d/oferta/ladne-sloneczne3-pokojowe-mieszkanie-w-centrum-CID3-IDJRSLF.html#3a3751d264	299000.0	4746.03	63.0	3	OpisPrzedstawiam ofertę sprzedaży ładnego, słonecznego mieszkania stanowiącego własność nieruchomości, położonego w Chorzowie  przy ul Księcia Władysława Opolskiego 3 o łącznej powierzchni użytkowej 63 m2, na które składają się trzy nieprzejściowe ustawne pokoje, kuchnia z oknem, przedpokój, łazienka, wc i komórka.  Mieszkanie położone na dwunastym piętrze, posiada duży balkon z pięknym panoramicznym widokiem, mieszkanie częściowo umeblowane i wyposażone w sprzęt AGD. Szafy w zabudowie w przedpokoju  oraz w jednym pokoju.   Mieszkanie po kapitalnym remoncie.  W trakcie remontu została wymieniona stolarka okienna i drzwiowa , podłogi w glazurze oraz panelach podłogowych, sufity obniżone, na ścianach gładzie, całość pomalowana, łazienka i ubikacja wykafelkowana.  Bardzo dobra lokalizacja, w pobliżu parki, place zabaw, boisko, szkoły, sklepy, targowisko, przystanki komunikacji miejskiej.  Dojazd do autostrady A4 samochodem zajmuje ok 10 minut, do DTŚ ok 5 minut.  Dla mieszkańców możliwość parkowania samochodów w zamkniętym terenie zamykanym szlabanami na pilot.  Niskie koszty utrzymania, czynsz na rzecz spółdzielni to aktualnie 506 zł w tym jest zawarta zaliczka na centralne ogrzewanie oraz fundusz remontowy.  Co istotne miłe sąsiedztwo.  Możliwość oglądania w dogodnym terminie po uprzednim umówieniu spotkania.  \"Chorzów os Irys ul Władysława Opolskiego 3, mieszkanie sprzedam tel 73*****77\".
29	Nowa oferta! 3 pokojowe mieszkanie w Chorzowie, ul.Chałupki	Chorzów	https://www.olx.pl/d/oferta/nowa-oferta-3-pokojowe-mieszkanie-w-chorzowie-ul-chalupki-CID3-IDLFLpm.html#3a3751d264	205000.0	4192.23	48.9	3	Opis• Szukasz mieszkania w Chorzowie? • Jesteś na starcie samodzielnego, dorosłego życia i chcesz kupić pierwsze mieszkanie, które możesz dowolnie zaaranżować?  • Stawiasz na dobry dojazd do centrum Chorzowa, bliskość przystanków komunikacji miejskiej jak i świetny dojazd do Katowic?  Moja propozycja na pewno Cię zainteresuje. Mieszkanie z widokiem na panoramę miasta,  zaciszna okolica z doskonałym dostępem do infrastruktury.  Niemal 50m2, 2 odrębne i 1 przejściowy pokój, słoneczne i ustawne, odrębna kuchnia, łazienka z wc.  Okna na dwie strony świata.  Brak problemów z miejscem parkingowym.  Spółdzielcze własnościowe prawo do lokalu z KW. Brak obciążeń w postaci hipoteki lub zadłużeń w Spółdzielni.  Okolica spokojna, bardzo dobrze zagospodarowana, z bliskim dostępem szkoły, przedszkola, sklepu typu: Netto, Żabka i Fortuna.  W pobliżu znajduje się basen, boisko, park oraz parking strzeżony.  Z bliskim dostępem do przystanków komunikacji miejskiej. Dojazd do centrum Katowic zajmuje ok. 15 minut.  Mieszkanie jest doskonałą propozycją dla singla lub młodej pary, którzy poszukują mieszkania dla siebie w Chorzowie.  W cenie adekwatnej do standardu mieszkania z niskimi kosztami utrzymania.  DOSTĘPNA OBSŁUGA ZDALNA!  ZAPRASZAMY DO ZAPOZNANIA SIĘ ZE SPACEREM WIRTUALNYM.  POMAGAMY W UZYSKANIU KREDYTU HIPOTECZNEGO.   Mieszkanie w Chorzowie przy ul. Chałupki z widokiem na panoramę miasta    Lokalizacja: 100 m od sklepów 100 m do Szkoły Podstawowej 400 m do Przedszkola 250 m do najbliższego przystanku  Mieszkanie: 49,20 m2 3 pokoje balkon łazienka z wc sypialnia z dużą zabudowaną szafą ogrzewanie miejskie ciepła woda z piecyka Blok: zamykany domofonem 2 nowe windy podjazd dla niepełnosprawnych  Zainteresowany\\a ?  Napisz do mnie a prześlę Ci spacer wirtualny byś mógł\\a zobaczyć mieszkanie siedząc wygodnie na kanapie.  Zapraszam na Dzień Pokazowy już w najbliższy wtorek  28.09 między 17:00 - 19:00. Proszę o umówienie spotkania pod nr 79*******69.
30	3 pokojowe mieszkanie Ruda Sląska Wirek Bezposrednio	Ruda Śląska	https://www.olx.pl/d/oferta/3-pokojowe-mieszkanie-ruda-slaska-wirek-bezposrednio-CID3-IDM60Rv.html#f489621e81;promoted	245000.0	4454.55	55.0	3	OpisWitam serdecznie      Mam przyjemnosc sprzedawac bardzo ladne mieszkanie zlokalizowane przy Ul. Szyb Andrzeja w dzielnicy Wirek      Mieszkanie sklada sie z 3 nieprzechodnich pokoi lazienki ubikacji oraz kuchni Klatka schodowa zabezpieczona domofonem blok po termomodernizacji.      Woda ciepla i zimna z sieci Centralne ogrzewanie miejskie  Kaloryfery bez podzielnikow Do mieszkania przynalezy balkon z ladnym widokiem oraz piwnica      Pelna Wlasnosc Ksiega Wieczysta      Czynsz bez zaliczek na wode okolo 500zł  Lokal z zasobów SM Perspektywa z bardzo miła obsługą;)  Biura nieruchomosci zapraszam do odwiedzin z klientami  Goraco polecam
31	Mieszkanie 3 pokojowe klimatyzowane z dwoma balkonami	Ruda Śląska	https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-klimatyzowane-z-dwoma-balkonami-CID3-IDKfFx1.html#f489621e81;promoted	320000.0	5000.0	64.0	3	OpisWitam serdecznie!  Sprzedam 3 pokojowe  mieszkanie 64m2 w bloku, zlokalizowane na ptasim osiedlu w Rudzie Śląskiej Bykowina.  Nieruchomość składa się z salonu, pokoju dziecięcego, sypialni, dużej kuchni, przedpokoju, wiatrołapu, łazienki, toalety osobno oraz przynależnej piwnicy.  Dodatkowym atutem nieruchomości jest to że zarządzamy tam sami czyli Wspólnota!  Ogrzewanie bez podzielników, ciepła woda z sieci, dwa pomieszczenia (salon oraz pokój dziecięcy klimatyzowany)  Blok tzw. francuski z wejściem do mieszkania od zamykanej antresoli (dwa balkony)  Mieszkanie środkowe, znajduje się na 3 piętrze, miłe otoczenie, 100% prywatności, bardzo czysto, miło, cicho i przyjemnie.   Drzwi antywłamaniowe DELTA, w pokojach na ścianach gładzie, na podłogach panele, w kuchni oraz przedpokojach na ścianach panele na podłodze kafelki.   W cenie mieszkania pozostaje zabudowana kuchnia, zabudowana szafa w przedpokoju, meble w sypialni, salonie, szafki w łazience, toalecie oraz pokoju dziecięcym.  W okolicy 150m przedszkole 100 m przychodnia, apteka, place zabaw, galeria handlowa, supermarkety, wszystko parę min od domu.   Mieszkanie zadbane, gotowe do wejścia.  Dostępne od zaraz  Gorąco polecam!   Ogłoszenie prywatne, pośrednikom oraz biurom nieruchomości dziękuję!!!
32	Sprzedam Mieszkanie	Ruda Śląska	https://www.olx.pl/d/oferta/sprzedam-mieszkanie-CID3-IDLq6eS.html#f489621e81;promoted	179000.0	3808.51	47.0	3	OpisSprzedam mieszkanie w Rudzie Śląskiej Orzegów  ul.Przelotowa o pow. 46,61 m2 , parter, trzy pokoje - je , łazienka i przedpokój . Stan lokalu do odświeżenia .Lokal znajduje się na parterze  w tym jeden pokój jest z aneksem kuchennym , meble w cenie mieszkania . Ogrzewanie centralne miejskie , woda ciepła z bojlera, czynsz : 450,00 za 1 m-c,  W mieszkaniu zostały wymienione okna na nowe , w ubikacji spłuczka do naprawy , lokal dobrze skomunikowany  z ościennymi miastami , w pobliżu przystanek autobusowy  oraz okoliczne sklepy. telefon : 69*******97
33	Mieszkanie na sprzedaż Ruda Śląska	Ruda Śląska	https://www.olx.pl/d/oferta/mieszkanie-na-sprzedaz-ruda-slaska-CID3-IDLTFwd.html#f489621e81;promoted	299000.0	4652.97	64.26	3	OpisRuda Śląska ul. Sztolniowa. Mieszkanie położone na 3 piętrze. Składa się z 3 pokoi, kuchnia, łazienka, wc, przedpokój, balkon, piwnica\\3.29m2\\ łączna powierzchnia 64.26m2. W pobliżu pelna osiedlowa infrastruktura - blisko sklepy, przystanek, przychodnia, szkoła.
34	Ruda Śląska Halemba - 3 pokoje po remoncie	Ruda Śląska	https://www.olx.pl/d/oferta/ruda-slaska-halemba-3-pokoje-po-remoncie-CID3-IDLSWog.html#f489621e81;promoted	269000.0	4820.79	55.8	3	OpisOferujemy na sprzedaż mieszkanie o powierzchni  55,8m2 w skład którego wchodzą:  - słoneczny salon - sypialnia - pokój dziecięcy - kuchnia - przedpokój - łazienka z WC  Do lokalu przynależy piwnica-2,7m2 oraz balkon. W lokalu zostały wymienione instalacje elektryczne oraz wodno kanalizacyjne. Blok po termomodernizacji. W cenie mieszkania pozostaje całe umeblowanie z wyjątkiem stołu i krzeseł. Sprzęt kuchenny ma 3 lata. Łazienka remontowana 2 lata temu.  Lokal słoneczny, okna wychodzą na wschód i zachód.  Świetna lokalizacja, niedaleko znajdują się:  - szkoły i przedszkola - sklepy oraz punkty usługowe - plac zabaw - przystanki komunikacji miejskiej - Aquadrom  Dobry dojazd do miast ościennych. Serdecznie zapraszam na prezentację, zadzwoń i umów się na spotkanie już dziś
35	Godula - 3 pokojowe wyposażone mieszkanie od właściciela	Ruda Śląska	https://www.olx.pl/d/oferta/godula-3-pokojowe-wyposazone-mieszkanie-od-wlasciciela-CID3-IDLzJ3Z.html#f489621e81	252000.0	4941.18	51.0	3	OpisSprzedam ładne mieszkanie 3 pokojowe, które znajduje się w Rudzie Śl. dzielnica Godula. Blok oddany w 1961 r, przeszedł kompletną termomodernizację w 2015 roku.  Mieszkanie jest na 3eci m piętrze w 4 piętrowym bloku.  Jego zaletą jest bardzo funkcjonalny rozkład pomieszczeń, które można zaaranżować wg. własnych potrzeb.  Warto podkreślić niski czynsz – łącznie 450 zł – w tym opłaty za mieszkanie i fundusz remontowy.  W skład mieszkania wchodzi duży, jasny salon połączony z balkonem, wyposażonym w rolety antywłamaniowe, przechodni pokój przylegający do salonu z szafą wnękową (oddzielna sypialnia), przestronna oddzielna kuchnia oraz pokój dziecięcy z zabudowaną rogową szafą, świetnie nadający się również na gabinet. Zewnętrzne drzwi antywłamaniowe, akustyczne firmy Delta.  Łączna powierzchnia mieszkania wynosi 51 m2 dodatkowo piwnica ok 8 m2. W bloku suszarnia piętro wyżej, do dyspozycji mieszkańców.  Ogrzewanie centralne gazowe, które zapewnia wydajny piec dwufunkcyjny marki Immergas zakupiony w 2016 r, z całkowicie zamkniętą komorą spalania.  Świetna lokalizacja nieruchomości, w pobliżu DTŚ ( 5 minut ) sklepy, szkoła, przystanek autobusowy, park młodzieży, tereny zielone, plac zabaw, przystanki autobusowe oraz Burloch Arena.  Mieszkanie do zamieszkania od stycznia 2022 roku.  Zapraszam do kontaktu i oględzin.
36	Mieszkanie 3-pokojowe w Halembie	Ruda Śląska	https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-w-halembie-CID3-IDLKfzJ.html#f489621e81	269000.0	5069.73	53.06	3	OpisPowierzchnia: 53,06m2 ,liczba pokoi: 3 Rynek: wtórny Rodzaj zabudowy :blok Piętro:4 Liczba pięter:4 Okna:plastikowe Ogrzewanie:miejskie Rok budowy:1980 Czynsz:500zł Forma własności:pełna własność Dostępne od :31.12.2021  Opis:Oferuję na sprzedaż mieszkanie o powierzchni 53,06m2 w skład którego wchodzą:słoneczny salon, sypialnia, pokój dziecięcy, kuchnia, przedpokój, łazienka z WC Do lokalu przynależy piwnica 2,7m2 oraz balkon.W lokalu zostały wymienione instalacje elektryczne oraz wodno kanalizacyjne.Blok po termomodernizacji.W cenie mieszkania pozostaje całe umeblowanie z wyjątkiem stołu i krzeseł.Sprzęt kuchenny ma 3 lata.Łazienka remontowana 2 lata temu.Lokal słoneczny,okna wychodzą na wschód i zachód.Świetna lokalizacja niedaleko znajdują się :szkoły, przedszkola, sklepy oraz punkty usługowe,plac zabaw, przystanki komunikacji miejskiej, Aquadrom dobry dojazd do miast ościennych.Serdecznie zapraszam na prezentacje, zadzwoń, umów się na spotkanie już dziś.
37	Sprzedam Mieszkanie	Ruda Śląska	https://www.olx.pl/d/oferta/sprzedam-mieszkanie-CID3-IDLq6eS.html#f489621e81;promoted	179000.0	3808.51	47.0	3	OpisSprzedam mieszkanie w Rudzie Śląskiej Orzegów  ul.Przelotowa o pow. 46,61 m2 , parter, trzy pokoje - je , łazienka i przedpokój . Stan lokalu do odświeżenia .Lokal znajduje się na parterze  w tym jeden pokój jest z aneksem kuchennym , meble w cenie mieszkania . Ogrzewanie centralne miejskie , woda ciepła z bojlera, czynsz : 450,00 za 1 m-c,  W mieszkaniu zostały wymienione okna na nowe , w ubikacji spłuczka do naprawy , lokal dobrze skomunikowany  z ościennymi miastami , w pobliżu przystanek autobusowy  oraz okoliczne sklepy. telefon : 69*******97
38	Sprzedam mieszkanie	Ruda Śląska	https://www.olx.pl/d/oferta/sprzedam-mieszkanie-CID3-IDM6XX8.html#f489621e81	300000.0	5555.56	54.0	3	OpisWitam mam do sprzedania mieszkanie 54m2 ,3 pokoje, kuchnia,łazienka z ubikacją, duzy balkon, do mieszkania przynależy duza piwnica,  mieszkanie po generalnym remoncie,  kuchnia pod zabudowe, nowa zrobiona w 2019 r, sprzet AGD RTV  nowy,  wszysyko zostaje w mieszkaniu, łazienka wykafelkowana z nową pralką Samsung, w mieszkaniu została wymieniona instalacja elektryczna, oraz okna. Wiecej informacji udziele pod nr telefonu, mieszkanie znajduje się w Rudzie Slaskiej dzielnica Wirek Za blokiem znajduje się przedszkole nieopodal Szkoła, blisko przystanek autobusowo-tramwajowy, sklep spożywczy Lewiatan,  lokaluzacja jest naorawde świetna, jest spokojnie i cicho, mieszkanie jest jasne, słońce jest rankiem do południa  w kuchni z otwartym Salonem popoludniu slonce przechodzi na strone sypialni i pokoju dzieciecego, gorąco polecam i zachecam do oględzin
39	Mieszkanie - Ruda Śląska - Parter - bez pośredników	Ruda Śląska	https://www.olx.pl/d/oferta/mieszkanie-ruda-slaska-parter-bez-posrednikow-CID3-IDM6VaE.html#f489621e81	287000.0	6076.65	47.23	3	OpisDzień dobry!  Posiadam na sprzedaż jasne i przestronne mieszkanie 3-pokojowe, usytuowane na parterze w 4-piętrowym bloku, położone w Rudzie Śląskiej (dzielnica Ruda 1, 41-700).  Blok w 2021 przeszedł gruntowną termomodernizację, została również wyremontowana klatka schodowa.  Lokal mieszkalny składa się z 3 pokoi, łazienki, kuchni oraz przedpokoju. Powierzchnia lokalu wynosi: 47,23 m2.  W 2019 roku mieszkanie przeszło gruntowny remont. Została wymieniona instalacja elektryczna, pion w łazience, panele w całym mieszkaniu, drzwi. Wykonano gładzie, sufity podwieszone, szafę pod zabudowę w przedpokoju oraz meble w kuchni.   W mieszkaniu jest ogrzewanie centralne oraz ciepła woda z Junkersa. Wg uznania - mieszkanie do odświeżenia, łazienka do ewentualnego remontu.  Do lokalu mieszkalnego przynależy piwnica. Parking przed budynkiem dostępny jest tylko dla mieszkańców bloku.   Dobra lokalizacja, na uboczu, blisko terenów zielonych.   Szybki dojazd do DTŚ, 5 min do dworca PKP, w pobliżu znajdują się sklepy i supermarket Biedronka i Aldi, przystanki autobusowe, przychodnie, szkoły i przedszkole.  Niskie koszty utrzymania - czynsz ok. 500 zł + media.  Mieszkanie własnościowe dostępne od ręki.  Cena nie zawiera opłaty notarialnej.
40	Mieszkanie 3 pokojowe klimatyzowane z dwoma balkonami	Ruda Śląska	https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-klimatyzowane-z-dwoma-balkonami-CID3-IDKfFx1.html#f489621e81;promoted	320000.0	5000.0	64.0	3	OpisWitam serdecznie!  Sprzedam 3 pokojowe  mieszkanie 64m2 w bloku, zlokalizowane na ptasim osiedlu w Rudzie Śląskiej Bykowina.  Nieruchomość składa się z salonu, pokoju dziecięcego, sypialni, dużej kuchni, przedpokoju, wiatrołapu, łazienki, toalety osobno oraz przynależnej piwnicy.  Dodatkowym atutem nieruchomości jest to że zarządzamy tam sami czyli Wspólnota!  Ogrzewanie bez podzielników, ciepła woda z sieci, dwa pomieszczenia (salon oraz pokój dziecięcy klimatyzowany)  Blok tzw. francuski z wejściem do mieszkania od zamykanej antresoli (dwa balkony)  Mieszkanie środkowe, znajduje się na 3 piętrze, miłe otoczenie, 100% prywatności, bardzo czysto, miło, cicho i przyjemnie.   Drzwi antywłamaniowe DELTA, w pokojach na ścianach gładzie, na podłogach panele, w kuchni oraz przedpokojach na ścianach panele na podłodze kafelki.   W cenie mieszkania pozostaje zabudowana kuchnia, zabudowana szafa w przedpokoju, meble w sypialni, salonie, szafki w łazience, toalecie oraz pokoju dziecięcym.  W okolicy 150m przedszkole 100 m przychodnia, apteka, place zabaw, galeria handlowa, supermarkety, wszystko parę min od domu.   Mieszkanie zadbane, gotowe do wejścia.  Dostępne od zaraz  Gorąco polecam!   Ogłoszenie prywatne, pośrednikom oraz biurom nieruchomości dziękuję!!!
